symptom_id,canonical,surface_form
SX_61f1c16e10,weak pulse,cardiac rhythm is weak
SX_61f1c16e10,weak pulse,pulse is faintly felt
SX_61f1c16e10,weak pulse,arterial pulse is weak
SX_61f1c16e10,weak pulse,cardiac output is reduced
SX_61f1c16e10,weak pulse,faint pulse noted here
SX_61f1c16e10,weak pulse,feeble cardiac rhythm seen
SX_2ba736fcd2,epiphora,epiphora
SX_d904ff5669,mitral regurgitation,leaking of mitral valve leaflets
SX_d904ff5669,mitral regurgitation,mitral valve doesn't close properly
SX_d904ff5669,mitral regurgitation,mitral valve regurgitates blood flow
SX_d904ff5669,mitral regurgitation,mitral valve doesn't function well
SX_d904ff5669,mitral regurgitation,mitral valve doesn't close tight
SX_d904ff5669,mitral regurgitation,blood escapes through mitral valve
SX_4757fe07fd,position,my body is in a stance
SX_4757fe07fd,position,i am situated this way
SX_4757fe07fd,position,i occupy this spot now
SX_4757fe07fd,position,my position is quite clear
SX_4757fe07fd,position,situated at this exact spot
SX_4757fe07fd,position,perched up high above
SX_9c538c5b77,pallor,pallor
SX_d3c2dbaddd,shock,shock
SX_10f6de33c8,agitation,emotional unrest continues here
SX_10f6de33c8,agitation,constant mental agitation felt
SX_10f6de33c8,agitation,struggling to stay calm down
SX_10f6de33c8,agitation,frustration starts to show up
SX_be4984deda,stomach cancer,cancer of the stomach lining
SX_be4984deda,stomach cancer,stomach tumor growth disease
SX_be4984deda,stomach cancer,gastric cancer diagnosis confirmed
SX_be4984deda,stomach cancer,tumor in stomach tissue
SX_be4984deda,stomach cancer,abnormal stomach cell growth
SX_be4984deda,stomach cancer,stomach cancer development stage
SX_6ac522782e,exercise intolerance,here is exercise intolerance
SX_6ac522782e,exercise intolerance,difficulty with physical activity
SX_6ac522782e,exercise intolerance,not able to exercise easily
SX_6ac522782e,exercise intolerance,hard time doing exercises
SX_6ac522782e,exercise intolerance,struggling with physical exertion
SX_6ac522782e,exercise intolerance,issues with physical activity
SX_f333eb7923,tooth malposition,tooth is out of alignment
SX_f333eb7923,tooth malposition,teeth are not in place
SX_f333eb7923,tooth malposition,tooth is misshapen or wrong
SX_f333eb7923,tooth malposition,incorrect position of tooth
SX_f333eb7923,tooth malposition,tooth does not fit well
SX_f333eb7923,tooth malposition,not properly aligned teeth
SX_9df30c75a2,gastroesophageal reflux,stomach contents moving up esophagus
SX_9df30c75a2,gastroesophageal reflux,esophagus opening too wide open
SX_9df30c75a2,gastroesophageal reflux,stomach acid entering wrong direction
SX_9df30c75a2,gastroesophageal reflux,stomach secretions moving in reverse
SX_9df30c75a2,gastroesophageal reflux,stomach contents entering esophagus wrong
SX_9df30c75a2,gastroesophageal reflux,flow of stomach contents reversed
SX_00e47deaab,2-4 toe cutaneous syndactyly,toe tip skin stuck together tightly
SX_00e47deaab,2-4 toe cutaneous syndactyly,skin connection between toes present
SX_00e47deaab,2-4 toe cutaneous syndactyly,fused toe skin on bottom
SX_00e47deaab,2-4 toe cutaneous syndactyly,webbed toe skin not fully
SX_00e47deaab,2-4 toe cutaneous syndactyly,cutaneous syndactyly of two toes
SX_00e47deaab,2-4 toe cutaneous syndactyly,two toes with shared skin
SX_b4b5a44cb5,sudden death,here is sudden demise
SX_b4b5a44cb5,sudden death,instant loss of life
SX_b4b5a44cb5,sudden death,unexpected fatal outcome
SX_b4b5a44cb5,sudden death,life ends abruptly now
SX_b4b5a44cb5,sudden death,fatal event occurs suddenly
SX_b4b5a44cb5,sudden death,death happens quickly here
SX_412ba84716,neoplasm,massive cellular disorder present
SX_bc5a4e3708,excessive eructation,excessive burps happen often
SX_bc5a4e3708,excessive eructation,frequent and loud burps happening
SX_b87daa7d01,neoplasm of the pancreas,tumor on pancreas surface
SX_b87daa7d01,neoplasm of the pancreas,pancreatic tissue abnormal growth
SX_b87daa7d01,neoplasm of the pancreas,abnormal pancreatic cell mass
SX_b87daa7d01,neoplasm of the pancreas,mass in pancreas gland
SX_b87daa7d01,neoplasm of the pancreas,pancreatic organ tumor formation
SX_b87daa7d01,neoplasm of the pancreas,growth in pancreas area
SX_784225c0ac,dark urine,urine has deep brown hue
SX_784225c0ac,dark urine,brownish tint to urine shows
SX_784225c0ac,dark urine,urine looks almost black here
SX_784225c0ac,dark urine,urine has brownish tinge only
SX_784225c0ac,dark urine,brown urine is the norm
SX_784225c0ac,dark urine,urine turns darker slowly now
SX_6a0f715381,caseous vernix-like desquamation,caseous vernix-like desquamation
SX_135e93bca2,acholic stools,stools are pale yellowish color
SX_135e93bca2,acholic stools,stools lack normal brown color
SX_135e93bca2,acholic stools,stools have light beige tone
SX_135e93bca2,acholic stools,stools appear very light gray
SX_135e93bca2,acholic stools,stools are not dark brown
SX_135e93bca2,acholic stools,stools do not contain bile
SX_76e91672f9,absent lacrimal punctum,no punctum on the eye lid
SX_76e91672f9,absent lacrimal punctum,punctum missing from eyelid edge
SX_76e91672f9,absent lacrimal punctum,lacrimal punctum does not exist
SX_76e91672f9,absent lacrimal punctum,punctum absent from eye rim
SX_76e91672f9,absent lacrimal punctum,punctum not present on lid
SX_76e91672f9,absent lacrimal punctum,lacrimal punctum does not appear
SX_9406b248ee,hematemesis,hematemesis
SX_fad6c43b62,frequency,frequency of events stated
SX_fad6c43b62,frequency,frequency rate shown
SX_5a9710bfc8,mixed hearing impairment,some sounds are hard to hear
SX_5a9710bfc8,mixed hearing impairment,hearing not equal in both
SX_5a9710bfc8,mixed hearing impairment,different levels of hearing loss
SX_5a9710bfc8,mixed hearing impairment,equal but not perfect hearing
SX_5a9710bfc8,mixed hearing impairment,varied degrees of impairment
SX_5a9710bfc8,mixed hearing impairment,mixed type of hearing loss
SX_2f824b77d4,diminishment of social interactions,social connections dwindle slowly away
SX_2f824b77d4,diminishment of social interactions,interactions with others become less frequent
SX_2f824b77d4,diminishment of social interactions,less time spent on socializing daily
SX_2f824b77d4,diminishment of social interactions,conversations are shorter and fewer
SX_2f824b77d4,diminishment of social interactions,time for friends is reduced greatly
SX_2f824b77d4,diminishment of social interactions,less emphasis on socializing daily
SX_4718ee44fb,colitis,inflammation of colon lining
SX_4718ee44fb,colitis,chronic diarrhea and abdominal pain
SX_4718ee44fb,colitis,irritated colon tissue condition
SX_4718ee44fb,colitis,inflamed colon wall disorder
SX_4718ee44fb,colitis,colon mucosa inflammation disease
SX_4718ee44fb,colitis,bowel inflammation and discomfort
SX_6037f42ad7,ulcerative colitis,inflammation of colon lining
SX_6037f42ad7,ulcerative colitis,chronic colonic mucosal damage
SX_6037f42ad7,ulcerative colitis,colonic ulcerative tissue disorder
SX_6037f42ad7,ulcerative colitis,chronic inflammatory bowel disease
SX_6037f42ad7,ulcerative colitis,ulcerated colon inner layer
SX_6037f42ad7,ulcerative colitis,persistent colonic inflammation present
SX_d93233bda3,anti-itpr1 antibody,antibody targeting itpr1 receptor site
SX_d93233bda3,anti-itpr1 antibody,antibody directed against itpr1 molecule
SX_d93233bda3,anti-itpr1 antibody,antibody binding to itpr1 epitope
SX_d93233bda3,anti-itpr1 antibody,antibody reacting with itpr1 antigen
SX_d93233bda3,anti-itpr1 antibody,antibody specific for itpr1 protein
SX_d93233bda3,anti-itpr1 antibody,antibody recognizing itpr1 sequence
SX_a160ff97d8,tenesmus,tenesmus
SX_40c5d4c638,impotence,no sexual arousal possible
SX_40c5d4c638,impotence,unable to have sex
SX_40c5d4c638,impotence,lack of sexual power
SX_40c5d4c638,impotence,sexual function impaired now
SX_40c5d4c638,impotence,cannot achieve sexual act
SX_40c5d4c638,impotence,sexual arousal is absent
SX_299f386a51,feeding difficulties,trouble taking food into mouth
SX_299f386a51,feeding difficulties,food getting stuck in throat
SX_299f386a51,feeding difficulties,can't eat solid foods well
SX_299f386a51,feeding difficulties,problem with eating meals
SX_299f386a51,feeding difficulties,difficulty feeding self alone
SX_299f386a51,feeding difficulties,eating slow and laborious
SX_7c34302a1e,bruising susceptibility,tendency to develop bruises readily
SX_7c34302a1e,bruising susceptibility,tends to show bruise marks soon
SX_7c34302a1e,bruising susceptibility,forms bruises with little pressure
SX_7c34302a1e,bruising susceptibility,tends to bruise at slightest touch
SX_7c34302a1e,bruising susceptibility,prone to forming bruise spots fast
SX_7c34302a1e,bruising susceptibility,quickly develops visible bruise areas
SX_9fbd06f135,large fontanelles,large fontanelles
SX_8b68d1d5d5,abnormal bleeding,unusual menstrual flow
SX_8b68d1d5d5,abnormal bleeding,heavy bleeding outside period
SX_8b68d1d5d5,abnormal bleeding,bleeding between periods starts
SX_8b68d1d5d5,abnormal bleeding,excessive blood loss occurs
SX_8b68d1d5d5,abnormal bleeding,blood flows without warning
SX_8b68d1d5d5,abnormal bleeding,bleeding does not stop
SX_e184ecb7e8,appendicitis,inflamed appendix condition exists
SX_e184ecb7e8,appendicitis,appendix becomes inflamed and swollen
SX_e184ecb7e8,appendicitis,inflammation in the appendix area
SX_e184ecb7e8,appendicitis,inflamed appendix tissue detected
SX_e184ecb7e8,appendicitis,appendix inflammation is confirmed
SX_e184ecb7e8,appendicitis,swollen appendix requires attention now
SX_7c4f294078,right,right
SX_811882fecd,left,side away from right direction
SX_811882fecd,left,position not occupied by right
SX_811882fecd,left,position on the left hand
SX_811882fecd,left,facing away from my right
SX_811882fecd,left,side that is not in front
SX_811882fecd,left,point located at my left
SX_533352a8a8,"2,8-dihydroxyadenine crystalluria",presence of dihydroxyadenine crystals in urine
SX_533352a8a8,"2,8-dihydroxyadenine crystalluria",urine contains crystallized dihydroxyadenine molecules
SX_533352a8a8,"2,8-dihydroxyadenine crystalluria",dihydroxyadenine forms crystals in urine
SX_533352a8a8,"2,8-dihydroxyadenine crystalluria",crystalluria of 2 8 dihydroxyadenine present
SX_533352a8a8,"2,8-dihydroxyadenine crystalluria",urine shows crystallization of dihydroxyadenine
SX_533352a8a8,"2,8-dihydroxyadenine crystalluria",dihydroxyadenine crystallizes in the urine
SX_97b7f7500a,chronic hepatitis,chronic liver inflammation persists
SX_97b7f7500a,chronic hepatitis,hepatitis affects liver cells daily
SX_97b7f7500a,chronic hepatitis,long term liver disease exists
SX_97b7f7500a,chronic hepatitis,inflammation in liver tissue found
SX_97b7f7500a,chronic hepatitis,persistent liver damage noted here
SX_97b7f7500a,chronic hepatitis,ongoing liver disease diagnosed now
SX_2cd71d0c02,fulminant hepatitis,extremely poor liver health reported
SX_5c525b729a,abdominal cramps,cramping sensation in belly
SX_5c525b729a,abdominal cramps,tightening feeling in midsection
SX_5c525b729a,abdominal cramps,intense abdominal muscle spasms
SX_5c525b729a,abdominal cramps,muscle spasms in lower belly
SX_5c525b729a,abdominal cramps,cramping sensation in stomach
SX_5c525b729a,abdominal cramps,painful contractions in gut
SX_3c8739599c,flatulence,sneaky fart emission zone
SX_3c8739599c,flatulence,silent fart surprises others
SX_9deadbfc80,high palate,here is a high palate
SX_9deadbfc80,high palate,palate sits higher than normal
SX_9deadbfc80,high palate,palatal arch is abnormally high
SX_9deadbfc80,high palate,palate is situated above usual
SX_9deadbfc80,high palate,palate height is increased slightly
SX_9deadbfc80,high palate,usual palate position is altered
SX_c2f220bb78,hyperglycemia,blood glucose levels elevated now
SX_c2f220bb78,hyperglycemia,sugar levels above normal range
SX_c2f220bb78,hyperglycemia,glucose concentration too high here
SX_c2f220bb78,hyperglycemia,glucose levels abnormally high now
SX_c2f220bb78,hyperglycemia,sugar levels above normative range
SX_c2f220bb78,hyperglycemia,glucose concentration excessive currently
SX_d05ceefa2b,type i diabetes mellitus,here is autoimmune diabetes diagnosis
SX_d05ceefa2b,type i diabetes mellitus,autoimmune insulin deficiency disorder exists
SX_d05ceefa2b,type i diabetes mellitus,insulin dependent diabetes type one
SX_d05ceefa2b,type i diabetes mellitus,insulin dependent condition develops suddenly
SX_d05ceefa2b,type i diabetes mellitus,type i diabetes diagnosed always
SX_d05ceefa2b,type i diabetes mellitus,insulin dependent diabetes no cure
SX_3ccb46c05f,polyphagia,polyphagia
SX_ae4d788fd0,decreased vigilance,less alertness to surroundings
SX_ae4d788fd0,decreased vigilance,reduced awareness of danger
SX_ae4d788fd0,decreased vigilance,less cautious in actions
SX_ae4d788fd0,decreased vigilance,less vigilant in daily life
SX_ae4d788fd0,decreased vigilance,less sensitive to stimuli
SX_ae4d788fd0,decreased vigilance,reduced awareness of risks
SX_b890cd7fc5,pollakisuria,pollakisuria
SX_a742350d96,muscle stiffness,muscles feel hard to move
SX_a742350d96,muscle stiffness,stiffness in my muscles now
SX_a742350d96,muscle stiffness,hard to bend or stretch
SX_a742350d96,muscle stiffness,tension in my muscle tone
SX_a742350d96,muscle stiffness,muscle fibers are inflexible
SX_a742350d96,muscle stiffness,muscles don't want to flex
SX_3aa2bf0a70,type ii diabetes mellitus,here is impaired insulin production
SX_3aa2bf0a70,type ii diabetes mellitus,glucose tolerance worsens slightly
SX_3aa2bf0a70,type ii diabetes mellitus,blood sugar control falters
SX_3aa2bf0a70,type ii diabetes mellitus,blood glucose stays elevated
SX_dfef988e5e,peripheral,peripherally located feature
SX_1c2e8ecdc4,acral overgrowth,acral overgrowth
SX_9a1570c310,constrictive median neuropathy,median nerve is constricted tightly
SX_9a1570c310,constrictive median neuropathy,median nerve is narrowed down
SX_9a1570c310,constrictive median neuropathy,compression affects median nerve trunk
SX_9a1570c310,constrictive median neuropathy,median nerve is constricted slightly
SX_9a1570c310,constrictive median neuropathy,median nerve is compressed fully
SX_9a1570c310,constrictive median neuropathy,narrowing of median nerve canal
SX_cc7dc715c4,enlarged naris,opening of nose is enlarged
SX_cc7dc715c4,enlarged naris,enlarged opening in the nose
SX_cc7dc715c4,enlarged naris,nasal openings are slightly enlarged
SX_b2cd16f85b,long foot,here is a long foot
SX_b2cd16f85b,long foot,foot measures more than normal
SX_b2cd16f85b,long foot,feet are longer than usual
SX_b2cd16f85b,long foot,longer than average feet exist
SX_b2cd16f85b,long foot,extra length in one foot
SX_b2cd16f85b,long foot,excessively long foot present here
SX_17df0fadc2,widely spaced teeth,gaps between teeth are quite large
SX_17df0fadc2,widely spaced teeth,spaces exist between tooth edges
SX_17df0fadc2,widely spaced teeth,teeth have a wide distance
SX_17df0fadc2,widely spaced teeth,tooth spacing is quite extreme
SX_17df0fadc2,widely spaced teeth,distance between teeth is big
SX_17df0fadc2,widely spaced teeth,wide gaps in tooth row
SX_519fa507ed,abnormality of the dentition,tooth size is out of proportion
SX_519fa507ed,abnormality of the dentition,some teeth are missing
SX_519fa507ed,abnormality of the dentition,extra teeth are present
SX_519fa507ed,abnormality of the dentition,teeth spacing is uneven
